counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,128.04,128.0,AIRTEL,128.04,133.0,128.01,128.01,1105772.0,0.0,0.0,-1.1,-91.29,-132.76,1408110.0,-15424.24,11000000000.0,2025-03-13,14:53:14
2.0,14.55,14.55,BHL,0.0,14.55,14.55,14.55,1339.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-13,14:53:14
3.0,315.2,315.18,FDHB,0.0,315.19,315.19,315.2,655066.0,3.28,1.04,1.64,61.02,37.06,2175205.05,35646.93,6901031250.0,2025-03-13,14:53:14
4.0,1412.6,1412.58,FMBCH,1405.99,1412.59,1412.61,1412.59,9886.0,10.99,0.78,1.74,57.6,15.01,3472499.37,60287.2,2458250000.0,2025-03-13,14:53:14
5.0,17.97,17.97,ICON,0.0,17.97,17.98,17.97,27452.0,0.27,1.5,15.96,6.27,0.99,120039.6,19159.35,6680000000.0,2025-03-13,14:53:14
6.0,,,ILLOVO,1791.7,0.0,1791.7,1791.7,0.0,5.0,0.28,1.77,56.48,8.59,1278278.32,22632.0,713444391.0,2025-03-13,14:53:14
7.0,19.0,19.0,MPICO,19.0,0.0,19.0,19.0,1000.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-03-13,14:53:14
8.0,6200.09,6200.07,NBM,6200.07,6200.08,6200.09,6200.07,805.0,102.8,1.66,2.5,40.07,14.02,2895009.46,72245.0,466931738.0,2025-03-13,14:53:14
9.0,349.63,349.6,NBS,0.0,349.61,349.63,349.61,78420.0,4.54,1.3,2.89,34.64,20.34,1017565.55,29378.0,2910573356.0,2025-03-13,14:53:14
10.0,798.0,796.0,NICO,750.0,795.5,799.8,797.51,14821.0,10.0,1.25,3.74,26.75,9.14,831835.7,31096.0,1043041096.0,2025-03-13,14:53:14
11.0,,,NITL,634.07,0.0,634.06,634.06,0.0,6.5,1.03,25.12,3.98,1.9,85598.1,21504.55,135000000.0,2025-03-13,14:53:14
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-13,14:53:14
13.0,2500.02,2500.02,PCL,0.0,2500.02,2500.06,2500.02,51629.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-13,14:53:14
14.0,7930.03,7930.03,STANDARD,7930.03,0.0,7930.01,7930.03,2000.0,108.24,1.36,2.82,35.43,9.6,1860925.56,52520.0,234668162.0,2025-03-13,14:53:14
15.0,,,SUNBIRD,300.13,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-13,14:53:14
16.0,26.25,26.24,TNM,0.0,26.24,26.3,26.25,81206.0,0.0,0.0,-1.81,-55.37,6.31,263561.81,-4760.0,10040450000.0,2025-03-13,14:53:14
1.0,128.01,128.0,AIRTEL,126.01,128.01,128.02,128.01,62502.0,0.0,0.0,-1.1,-91.29,-132.76,1408110.0,-15424.24,11000000000.0,2025-03-12,15:09:09
2.0,14.55,14.55,BHL,0.0,14.55,14.55,14.55,3700.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-12,15:09:09
3.0,315.2,315.17,FDHB,0.0,315.2,315.17,315.19,191408.0,3.28,1.04,1.64,61.02,37.05,2175136.04,35646.93,6901031250.0,2025-03-12,15:09:09
4.0,1412.62,1412.6,FMBCH,1405.99,1412.6,1426.1,1412.61,10510.0,10.99,0.78,1.74,57.6,15.01,3472548.53,60287.2,2458250000.0,2025-03-12,15:09:09
5.0,,,ICON,0.0,17.97,17.98,17.98,0.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-12,15:09:09
6.0,,,ILLOVO,1791.7,0.0,1791.7,1791.7,0.0,5.0,0.28,1.77,56.48,8.59,1278278.32,22632.0,713444391.0,2025-03-12,15:09:09
7.0,,,MPICO,19.0,0.0,19.0,19.0,0.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-03-12,15:09:09
8.0,6200.09,6200.08,NBM,6200.07,6200.09,6200.09,6200.09,17626.0,102.8,1.66,2.5,40.07,14.02,2895018.8,72245.0,466931738.0,2025-03-12,15:09:09
9.0,349.64,349.63,NBS,0.0,349.63,349.64,349.63,52785.0,4.54,1.3,2.89,34.64,20.34,1017623.76,29378.0,2910573356.0,2025-03-12,15:09:09
10.0,799.95,798.0,NICO,750.0,798.0,799.97,799.8,16581.0,10.0,1.25,3.73,26.83,9.16,834224.27,31096.0,1043041096.0,2025-03-12,15:09:09
11.0,634.06,634.06,NITL,634.07,0.0,634.05,634.06,5000.0,6.5,1.03,25.12,3.98,1.9,85598.1,21504.55,135000000.0,2025-03-12,15:09:09
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-12,15:09:09
13.0,2500.55,2500.02,PCL,0.0,2500.02,2500.02,2500.06,202799.0,46.0,1.84,13.44,7.44,1.14,300646.77,40421.0,120255820.0,2025-03-12,15:09:09
14.0,,,STANDARD,7930.02,0.0,7930.01,7930.01,0.0,108.24,1.36,2.82,35.43,9.6,1860920.87,52520.0,234668162.0,2025-03-12,15:09:09
15.0,,,SUNBIRD,300.13,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-12,15:09:09
16.0,26.3,26.29,TNM,0.0,26.3,26.3,26.3,46050.0,0.0,0.0,-1.8,-55.48,6.32,264063.84,-4760.0,10040450000.0,2025-03-12,15:09:09
1.0,128.02,128.01,AIRTEL,126.01,128.01,128.02,128.02,172387.0,0.0,0.0,-1.1,-91.3,-132.77,1408220.0,-15424.24,11000000000.0,2025-03-11,14:48:40
2.0,14.55,14.54,BHL,0.0,14.55,14.54,14.55,300000.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-11,14:48:40
3.0,315.2,315.15,FDHB,0.0,315.17,315.16,315.17,137299.0,3.28,1.04,1.64,61.02,37.05,2174998.02,35646.93,6901031250.0,2025-03-11,14:48:40
4.0,1450.0,1412.62,FMBCH,1412.62,1450.0,1412.62,1426.1,16485.0,10.99,0.77,1.72,58.15,15.15,3505710.33,60287.2,2458250000.0,2025-03-11,14:48:40
5.0,,,ICON,0.0,17.97,17.98,17.98,0.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-11,14:48:40
6.0,1791.7,1791.7,ILLOVO,1355.14,1791.7,1558.0,1791.7,43.0,5.0,0.28,1.77,56.48,8.59,1278278.32,22632.0,713444391.0,2025-03-11,14:48:40
7.0,19.0,19.0,MPICO,19.0,0.0,19.0,19.0,27639.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-03-11,14:48:40
8.0,6200.09,6200.07,NBM,6200.09,6510.08,6200.07,6200.09,2164.0,102.8,1.66,2.5,40.07,14.02,2895018.8,72245.0,466931738.0,2025-03-11,14:48:40
9.0,349.65,349.63,NBS,0.0,349.64,349.64,349.64,503414.0,4.54,1.3,2.89,34.64,20.34,1017652.87,29378.0,2910573356.0,2025-03-11,14:48:40
10.0,799.99,799.94,NICO,750.0,799.95,796.27,799.97,12430.0,10.0,1.25,3.73,26.83,9.16,834401.59,31096.0,1043041096.0,2025-03-11,14:48:40
11.0,,,NITL,634.05,0.0,634.05,634.05,0.0,6.5,1.03,25.12,3.98,1.9,85596.75,21504.55,135000000.0,2025-03-11,14:48:40
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-11,14:48:40
13.0,,,PCL,2500.55,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-11,14:48:40
14.0,7930.01,7930.01,STANDARD,7930.02,0.0,7927.93,7930.01,19.0,108.24,1.36,2.82,35.43,9.6,1860920.87,52520.0,234668162.0,2025-03-11,14:48:40
15.0,,,SUNBIRD,300.13,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-11,14:48:40
16.0,26.3,26.28,TNM,26.08,26.3,26.3,26.3,140823.0,0.0,0.0,-1.8,-55.48,6.32,264063.84,-4760.0,10040450000.0,2025-03-11,14:48:40
1.0,128.02,128.01,AIRTEL,126.01,128.01,128.02,128.02,217532.0,0.0,0.0,-1.1,-91.3,-132.77,1408220.0,-15424.24,11000000000.0,2025-03-10,14:37:34
2.0,14.54,14.54,BHL,0.0,14.54,14.55,14.54,980.0,0.0,0.0,-0.93,-107.81,12.41,85469.83,-792.76,5878254935.0,2025-03-10,14:37:34
3.0,315.24,315.02,FDHB,0.0,315.2,315.18,315.16,643519.0,3.28,1.04,1.64,61.01,37.05,2174929.01,35646.93,6901031250.0,2025-03-10,14:37:34
4.0,1450.0,1405.99,FMBCH,1405.99,1450.0,1405.99,1412.62,13540.0,10.99,0.78,1.74,57.6,15.01,3472573.12,60287.2,2458250000.0,2025-03-10,14:37:34
5.0,,,ICON,0.0,17.97,17.98,17.98,0.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-10,14:37:34
6.0,1558.0,1558.0,ILLOVO,1355.14,0.0,1558.0,1558.0,525.0,5.0,0.32,2.04,49.11,7.47,1111546.36,22632.0,713444391.0,2025-03-10,14:37:34
7.0,,,MPICO,19.0,0.0,19.0,19.0,0.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-03-10,14:37:34
8.0,,,NBM,6200.07,6510.08,6200.07,6200.07,0.0,102.8,1.66,2.5,40.07,14.02,2895009.46,72245.0,466931738.0,2025-03-10,14:37:34
9.0,349.66,349.62,NBS,0.0,349.65,349.68,349.64,212585.0,4.54,1.3,2.89,34.64,20.34,1017652.87,29378.0,2910573356.0,2025-03-10,14:37:34
10.0,800.0,789.0,NICO,750.0,799.99,789.0,796.27,59431.0,10.0,1.26,3.74,26.71,9.12,830542.33,31096.0,1043041096.0,2025-03-10,14:37:34
11.0,634.05,634.05,NITL,634.05,0.0,634.03,634.05,672.0,6.5,1.03,25.12,3.98,1.9,85596.75,21504.55,135000000.0,2025-03-10,14:37:34
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-10,14:37:34
13.0,,,PCL,2500.55,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-10,14:37:34
14.0,,,STANDARD,7930.0,0.0,7927.93,7927.93,0.0,108.24,1.37,2.82,35.42,9.6,1860432.76,52520.0,234668162.0,2025-03-10,14:37:34
15.0,,,SUNBIRD,300.13,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-10,14:37:34
16.0,26.3,26.29,TNM,26.08,26.29,26.3,26.3,384282.0,0.0,0.0,-1.8,-55.48,6.32,264063.84,-4760.0,10040450000.0,2025-03-10,14:37:34
1.0,128.02,128.0,AIRTEL,126.01,132.0,128.03,128.02,730774.0,0.0,0.0,-1.1,-91.3,-132.77,1408220.0,-15424.24,11000000000.0,2025-03-07,14:41:48
2.0,14.55,14.55,BHL,0.0,14.5,14.55,14.55,6700.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-07,14:41:48
3.0,315.19,315.17,FDHB,315.19,360.0,315.16,315.18,22011.0,3.28,1.04,1.64,61.02,37.05,2175067.03,35646.93,6901031250.0,2025-03-07,14:41:48
4.0,1405.99,1405.99,FMBCH,1405.99,1450.0,1405.35,1405.99,33345.0,10.99,0.78,1.74,57.33,14.94,3456274.92,60287.2,2458250000.0,2025-03-07,14:41:48
5.0,17.98,17.98,ICON,0.0,17.97,17.98,17.98,1356.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-07,14:41:48
6.0,1558.0,1558.0,ILLOVO,1355.14,1558.0,1355.13,1558.0,203.0,5.0,0.32,2.04,49.11,7.47,1111546.36,22632.0,713444391.0,2025-03-07,14:41:48
7.0,19.01,19.0,MPICO,19.0,0.0,19.01,19.0,55635.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-03-07,14:41:48
8.0,6200.08,6200.07,NBM,6200.07,0.0,6200.07,6200.07,477.0,102.8,1.66,2.5,40.07,14.02,2895009.46,72245.0,466931738.0,2025-03-07,14:41:48
9.0,349.71,349.62,NBS,349.4,349.62,349.71,349.68,508447.0,4.54,1.3,2.89,34.64,20.35,1017769.29,29378.0,2910573356.0,2025-03-07,14:41:48
10.0,789.0,788.99,NICO,750.0,789.0,780.01,789.0,36307.0,10.0,1.27,3.78,26.47,9.04,822959.42,31096.0,1043041096.0,2025-03-07,14:41:48
11.0,,,NITL,634.02,0.0,634.03,634.03,0.0,6.5,1.03,25.12,3.98,1.9,85594.05,21504.55,135000000.0,2025-03-07,14:41:48
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-07,14:41:48
13.0,,,PCL,2500.05,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-07,14:41:48
14.0,8006.6,6962.28,STANDARD,6962.28,0.0,6962.26,7927.93,16222.0,108.24,1.37,2.82,35.42,9.6,1860432.76,52520.0,234668162.0,2025-03-07,14:41:48
15.0,,,SUNBIRD,300.03,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-07,14:41:48
16.0,26.3,26.3,TNM,26.08,26.3,27.91,26.3,46514.0,0.0,0.0,-1.8,-55.48,6.32,264063.84,-4760.0,10040450000.0,2025-03-07,14:41:48
1.0,128.03,128.03,AIRTEL,126.01,128.02,128.03,128.03,222306.0,0.0,0.0,-1.1,-91.31,-132.78,1408330.0,-15424.24,11000000000.0,2025-03-06,14:51:05
2.0,14.55,14.55,BHL,0.0,14.55,14.55,14.55,5702.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-06,14:51:05
3.0,315.16,315.16,FDHB,315.16,360.0,315.13,315.16,25000.0,3.28,1.04,1.64,61.01,37.05,2174929.01,35646.93,6901031250.0,2025-03-06,14:51:05
4.0,1406.99,1385.0,FMBCH,1406.99,0.0,1407.69,1405.35,523818.0,10.99,0.78,1.75,57.3,14.93,3454701.64,60287.2,2458250000.0,2025-03-06,14:51:05
5.0,17.98,17.98,ICON,0.0,17.98,17.98,17.98,19178.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-06,14:51:05
6.0,,,ILLOVO,1355.14,0.0,1355.13,1355.13,0.0,5.0,0.37,2.34,42.72,6.5,966809.9,22632.0,713444391.0,2025-03-06,14:51:05
7.0,19.01,19.01,MPICO,19.01,0.0,19.01,19.01,18486.0,0.38,2.0,12.52,7.99,0.76,43685.88,5468.81,2298047460.0,2025-03-06,14:51:05
8.0,6200.08,6200.07,NBM,6200.07,0.0,6200.05,6200.07,1580.0,102.8,1.66,2.5,40.07,14.02,2895009.46,72245.0,466931738.0,2025-03-06,14:51:05
9.0,349.72,349.7,NBS,349.4,349.72,349.73,349.71,1074869.0,4.54,1.3,2.89,34.65,20.35,1017856.61,29378.0,2910573356.0,2025-03-06,14:51:05
10.0,798.0,750.0,NICO,750.0,789.0,799.8,780.01,49473.0,10.0,1.28,3.82,26.16,8.94,813582.49,31096.0,1043041096.0,2025-03-06,14:51:05
11.0,,,NITL,634.02,0.0,634.03,634.03,0.0,6.5,1.03,25.12,3.98,1.9,85594.05,21504.55,135000000.0,2025-03-06,14:51:05
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-06,14:51:05
13.0,,,PCL,2500.04,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-06,14:51:05
14.0,,,STANDARD,6962.27,0.0,6962.26,6962.26,0.0,108.24,1.55,3.21,31.11,8.43,1633820.76,52520.0,234668162.0,2025-03-06,14:51:05
15.0,,,SUNBIRD,300.03,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-06,14:51:05
16.0,29.3,26.3,TNM,26.08,26.3,29.3,27.91,30124.0,0.0,0.0,-1.7,-58.87,6.71,280228.96,-4760.0,10040450000.0,2025-03-06,14:51:05
1.0,128.04,128.03,AIRTEL,126.01,128.03,128.03,128.03,712234.0,0.0,0.0,-1.1,-91.31,-132.78,1408330.0,-15424.24,11000000000.0,2025-03-05,14:47:48
2.0,,,BHL,0.0,14.55,14.55,14.55,0.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-05,14:47:48
3.0,315.14,315.12,FDHB,315.15,360.0,315.1,315.13,720281.0,3.28,1.04,1.64,61.01,37.05,2174721.98,35646.93,6901031250.0,2025-03-05,14:47:48
4.0,1409.0,1406.0,FMBCH,1299.05,1406.3,1401.08,1407.69,49635.0,10.99,0.78,1.74,57.4,14.96,3460453.94,60287.2,2458250000.0,2025-03-05,14:47:48
5.0,,,ICON,0.0,17.98,17.98,17.98,0.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-05,14:47:48
6.0,1355.14,1355.13,ILLOVO,1355.14,0.0,1355.13,1355.13,1039.0,5.0,0.37,2.34,42.72,6.5,966809.9,22632.0,713444391.0,2025-03-05,14:47:48
7.0,,,MPICO,19.0,19.01,19.01,19.01,0.0,0.38,2.0,12.52,7.99,0.76,43685.88,5468.81,2298047460.0,2025-03-05,14:47:48
8.0,6200.07,6200.05,NBM,6200.06,0.0,6200.04,6200.05,3918.0,102.8,1.66,2.5,40.07,14.02,2895000.12,72245.0,466931738.0,2025-03-05,14:47:48
9.0,349.74,349.7,NBS,349.4,349.7,349.75,349.73,785134.0,4.54,1.3,2.89,34.65,20.35,1017914.82,29378.0,2910573356.0,2025-03-05,14:47:48
10.0,799.99,798.0,NICO,750.0,798.0,818.56,799.8,34037.0,10.0,1.25,3.73,26.83,9.16,834224.27,31096.0,1043041096.0,2025-03-05,14:47:48
11.0,634.03,634.02,NITL,634.02,0.0,634.02,634.03,5869.0,6.5,1.03,25.12,3.98,1.9,85594.05,21504.55,135000000.0,2025-03-05,14:47:48
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-05,14:47:48
13.0,,,PCL,2500.04,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-05,14:47:48
14.0,6962.26,6962.26,STANDARD,6962.27,0.0,6962.22,6962.26,66.0,108.24,1.55,3.21,31.11,8.43,1633820.76,52520.0,234668162.0,2025-03-05,14:47:48
15.0,,,SUNBIRD,300.03,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-05,14:47:48
16.0,29.3,29.3,TNM,26.08,29.3,29.34,29.3,32608.0,0.0,0.0,-1.62,-61.8,7.04,294185.19,-4760.0,10040450000.0,2025-03-05,14:47:48
1.0,128.05,128.02,AIRTEL,128.04,132.0,128.01,128.03,166490.0,0.0,0.0,-1.1,-91.31,-132.78,1408330.0,-15424.24,11000000000.0,2025-03-04,15:04:23
2.0,14.55,14.55,BHL,0.0,14.55,14.55,14.55,4164.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-03-04,15:04:23
3.0,315.12,315.09,FDHB,315.12,360.0,315.08,315.1,25110.0,3.28,1.04,1.64,61.0,37.04,2174514.95,35646.93,6901031250.0,2025-03-04,15:04:23
4.0,1409.47,1350.0,FMBCH,1299.05,1409.4,1409.47,1401.08,96580.0,10.99,0.78,1.75,57.13,14.89,3444204.91,60287.2,2458250000.0,2025-03-04,15:04:23
5.0,17.98,17.98,ICON,0.0,17.98,17.98,17.98,19466.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-03-04,15:04:23
6.0,1355.13,1355.13,ILLOVO,1355.13,0.0,1355.13,1355.13,900.0,5.0,0.37,2.34,42.72,6.5,966809.9,22632.0,713444391.0,2025-03-04,15:04:23
7.0,,,MPICO,19.0,0.0,19.01,19.01,0.0,0.38,2.0,12.52,7.99,0.76,43685.88,5468.81,2298047460.0,2025-03-04,15:04:23
8.0,6200.04,6200.04,NBM,6200.04,0.0,6200.01,6200.04,2109.0,102.8,1.66,2.5,40.07,14.02,2894995.45,72245.0,466931738.0,2025-03-04,15:04:23
9.0,349.77,349.73,NBS,349.4,349.73,349.77,349.75,331445.0,4.54,1.3,2.89,34.65,20.35,1017973.03,29378.0,2910573356.0,2025-03-04,15:04:23
10.0,828.99,799.99,NICO,750.0,800.0,830.68,818.56,94331.0,10.0,1.22,3.64,27.46,9.38,853791.72,31096.0,1043041096.0,2025-03-04,15:04:23
11.0,,,NITL,634.01,0.0,634.02,634.02,0.0,6.5,1.03,25.12,3.98,1.9,85592.7,21504.55,135000000.0,2025-03-04,15:04:23
12.0,,,OMU,1950.03,0.0,1950.03,1950.03,0.0,63.37,3.25,3.87,25.84,2.32,32855.37,1271.4,16848651.0,2025-03-04,15:04:23
13.0,,,PCL,2500.03,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-03-04,15:04:23
14.0,6962.22,6962.22,STANDARD,6962.25,0.0,6962.21,6962.22,250.0,108.24,1.55,3.21,31.11,8.43,1633811.37,52520.0,234668162.0,2025-03-04,15:04:23
15.0,,,SUNBIRD,300.03,0.0,300.03,300.03,0.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-03-04,15:04:23
16.0,29.35,29.34,TNM,26.08,29.3,29.44,29.34,43570.0,0.0,0.0,-1.62,-61.89,7.05,294586.8,-4760.0,10040450000.0,2025-03-04,15:04:23
1.0,128.01,128.01,AIRTEL,128.02,0.0,127.9,128.01,11527.0,0.0,0.0,-1.1,-91.29,-132.76,1408110.0,-15424.24,11000000000.0,2025-02-28,15:01:05
2.0,14.55,14.55,BHL,0.0,14.55,14.55,14.55,1405.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-02-28,15:01:05
3.0,315.09,315.07,FDHB,315.09,315.09,315.06,315.08,233497.0,3.28,1.04,1.64,61.0,37.04,2174376.93,35646.93,6901031250.0,2025-02-28,15:01:05
4.0,1490.0,1350.0,FMBCH,1401.58,1490.0,1299.0,1409.47,67806.0,10.99,0.78,1.74,57.47,14.97,3464829.63,60287.2,2458250000.0,2025-02-28,15:01:05
5.0,17.98,17.98,ICON,0.0,17.98,17.99,17.98,211176.0,0.27,1.5,15.95,6.27,0.99,120106.4,19159.35,6680000000.0,2025-02-28,15:01:05
6.0,1355.13,1355.13,ILLOVO,1355.13,1558.25,1355.12,1355.13,8886.0,5.0,0.37,2.34,42.72,6.5,966809.9,22632.0,713444391.0,2025-02-28,15:01:05
7.0,,,MPICO,19.0,0.0,19.01,19.01,0.0,0.38,2.0,12.52,7.99,0.76,43685.88,5468.81,2298047460.0,2025-02-28,15:01:05
8.0,6200.02,6200.0,NBM,6200.02,0.0,6199.99,6200.01,3151.0,102.8,1.66,2.5,40.07,14.02,2894981.44,72245.0,466931738.0,2025-02-28,15:01:05
9.0,349.78,349.77,NBS,349.4,349.78,349.78,349.77,307248.0,4.54,1.3,2.89,34.65,20.35,1018031.24,29378.0,2910573356.0,2025-02-28,15:01:05
10.0,841.0,828.99,NICO,750.0,829.0,805.59,830.68,84998.0,10.0,1.2,3.59,27.86,9.52,866433.38,31096.0,1043041096.0,2025-02-28,15:01:05
11.0,634.02,634.02,NITL,634.01,0.0,634.02,634.02,1825.0,6.5,1.03,25.12,3.98,1.9,85592.7,21504.55,135000000.0,2025-02-28,15:01:05
12.0,1950.03,1950.03,OMU,1950.03,0.0,1950.02,1950.03,262.0,63.37,3.25,4.07,24.55,2.2,31209.2,1271.4,16004471.0,2025-02-28,15:01:05
13.0,,,PCL,2500.03,0.0,2500.02,2500.02,0.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-02-28,15:01:05
14.0,,,STANDARD,6962.2,0.0,6962.21,6962.21,0.0,108.24,1.55,3.21,31.11,8.43,1633809.02,52520.0,234668162.0,2025-02-28,15:01:05
15.0,300.03,300.03,SUNBIRD,300.03,0.0,300.02,300.03,58.0,7.7,2.57,6.69,14.94,1.62,78482.62,5251.9,261582580.0,2025-02-28,15:01:05
16.0,29.49,29.39,TNM,26.08,29.35,29.77,29.44,114581.0,0.0,0.0,-1.61,-62.1,7.08,295590.85,-4760.0,10040450000.0,2025-02-28,15:01:05
1.0,128.02,126.01,AIRTEL,126.01,128.01,124.41,127.9,471963.0,0.0,0.0,-1.1,-91.21,-132.65,1406900.0,-15424.24,11000000000.0,2025-02-27,14:50:27
2.0,14.55,14.55,BHL,0.0,14.55,14.55,14.55,79910.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-02-27,14:50:27
3.0,315.06,315.05,FDHB,315.06,0.0,315.03,315.06,222317.0,3.28,1.04,1.64,60.99,37.04,2174238.91,35646.93,6901031250.0,2025-02-27,14:50:27
4.0,1299.0,1299.0,FMBCH,1299.04,0.0,1250.0,1299.0,20000.0,10.99,0.85,1.89,52.97,13.8,3193266.75,60287.2,2458250000.0,2025-02-27,14:50:27
5.0,17.99,17.99,ICON,0.0,17.99,17.99,17.99,269.0,0.27,1.5,15.94,6.27,0.99,120173.2,19159.35,6680000000.0,2025-02-27,14:50:27
6.0,1355.12,1355.11,ILLOVO,1355.12,1558.25,1355.11,1355.12,4126.0,5.0,0.37,2.34,42.72,6.5,966802.76,22632.0,713444391.0,2025-02-27,14:50:27
7.0,,,MPICO,19.0,0.0,19.01,19.01,0.0,0.38,2.0,12.52,7.99,0.76,43685.88,5468.81,2298047460.0,2025-02-27,14:50:27
8.0,6199.99,6199.99,NBM,6199.99,0.0,6199.99,6199.99,11494.0,102.8,1.66,2.5,40.07,14.02,2894972.11,72245.0,466931738.0,2025-02-27,14:50:27
9.0,349.78,349.77,NBS,349.4,349.78,349.78,349.78,617588.0,4.54,1.3,2.89,34.65,20.35,1018060.35,29378.0,2910573356.0,2025-02-27,14:50:27
10.0,843.0,750.0,NICO,750.0,843.0,750.0,805.59,148661.0,10.0,1.24,3.7,27.02,9.23,840263.48,31096.0,1043041096.0,2025-02-27,14:50:27
11.0,634.02,634.02,NITL,634.01,634.02,634.01,634.02,175.0,6.5,1.03,25.12,3.98,1.9,85592.7,21504.55,135000000.0,2025-02-27,14:50:27
12.0,,,OMU,1950.02,0.0,1950.02,1950.02,0.0,63.37,3.25,4.07,24.55,2.2,31209.04,1271.4,16004471.0,2025-02-27,14:50:27
13.0,2500.11,2500.0,PCL,2500.02,0.0,2500.0,2500.02,476981.0,46.0,1.84,13.44,7.44,1.14,300641.96,40421.0,120255820.0,2025-02-27,14:50:27
